2024-07-03 08:59:45,549 INFO    SystemMonitor:6000 [interfaces.py:start():188] Started disk monitoring
2024-07-03 08:59:45,550 INFO    SystemMonitor:6000 [interfaces.py:start():188] Started gpu monitoring
2024-07-03 08:59:45,551 INFO    SystemMonitor:6000 [interfaces.py:start():188] Started memory monitoring
2024-07-03 08:59:45,551 INFO    SystemMonitor:6000 [interfaces.py:start():188] Started network monitoring
2024-07-03 08:59:45,588 DEBUG   HandlerThread:6000 [handler.py:handle_request():158] handle_request: pause
2024-07-03 08:59:45,588 INFO    HandlerThread:6000 [handler.py:handle_request_pause():724] stopping system metrics thread
2024-07-03 08:59:45,588 INFO    HandlerThread:6000 [system_monitor.py:finish():203] Stopping system monitor
2024-07-03 08:59:45,589 INFO    HandlerThread:6000 [interfaces.py:finish():200] Joined cpu monitor
2024-07-03 08:59:45,589 INFO    HandlerThread:6000 [interfaces.py:finish():200] Joined disk monitor
2024-07-03 08:59:45,589 DEBUG   SystemMonitor:6000 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-07-03 08:59:45,589 DEBUG   SystemMonitor:6000 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-07-03 08:59:45,589 DEBUG   SystemMonitor:6000 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-07-03 08:59:45,596 INFO    HandlerThread:6000 [interfaces.py:finish():200] Joined gpu monitor
2024-07-03 08:59:45,596 INFO    HandlerThread:6000 [interfaces.py:finish():200] Joined memory monitor
2024-07-03 08:59:45,596 INFO    HandlerThread:6000 [interfaces.py:finish():200] Joined network monitor
2024-07-03 08:59:45,597 DEBUG   SenderThread:6000 [sender.py:send():379] send: stats
2024-07-03 08:59:45,647 DEBUG   HandlerThread:6000 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-03 08:59:46,181 DEBUG   HandlerThread:6000 [handler.py:handle_request():158] handle_request: resume
2024-07-03 08:59:46,181 INFO    HandlerThread:6000 [handler.py:handle_request_resume():715] starting system metrics thread
2024-07-03 08:59:46,182 INFO    HandlerThread:6000 [system_monitor.py:start():194] Starting system monitor
2024-07-03 08:59:46,182 INFO    SystemMonitor:6000 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-07-03 08:59:46,182 INFO    SystemMonitor:6000 [interfaces.py:start():188] Started cpu monitoring
2024-07-03 08:59:46,183 INFO    SystemMonitor:6000 [interfaces.py:start():188] Started disk monitoring
2024-07-03 08:59:46,183 INFO    SystemMonitor:6000 [interfaces.py:start():188] Started gpu monitoring
2024-07-03 08:59:46,184 INFO    SystemMonitor:6000 [interfaces.py:start():188] Started memory monitoring
2024-07-03 08:59:46,184 INFO    SystemMonitor:6000 [interfaces.py:start():188] Started network monitoring
2024-07-03 08:59:46,222 DEBUG   HandlerThread:6000 [handler.py:handle_request():158] handle_request: pause
2024-07-03 08:59:46,222 INFO    HandlerThread:6000 [handler.py:handle_request_pause():724] stopping system metrics thread
2024-07-03 08:59:46,222 INFO    HandlerThread:6000 [system_monitor.py:finish():203] Stopping system monitor
2024-07-03 08:59:46,223 DEBUG   SystemMonitor:6000 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-07-03 08:59:46,223 DEBUG   SystemMonitor:6000 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-07-03 08:59:46,223 INFO    HandlerThread:6000 [interfaces.py:finish():200] Joined cpu monitor
2024-07-03 08:59:46,223 DEBUG   SystemMonitor:6000 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-07-03 08:59:46,224 INFO    HandlerThread:6000 [interfaces.py:finish():200] Joined disk monitor
2024-07-03 08:59:46,230 INFO    HandlerThread:6000 [interfaces.py:finish():200] Joined gpu monitor
2024-07-03 08:59:46,231 INFO    HandlerThread:6000 [interfaces.py:finish():200] Joined memory monitor
2024-07-03 08:59:46,231 INFO    HandlerThread:6000 [interfaces.py:finish():200] Joined network monitor
2024-07-03 08:59:46,231 DEBUG   SenderThread:6000 [sender.py:send():379] send: stats
2024-07-03 08:59:46,647 DEBUG   HandlerThread:6000 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-03 08:59:47,647 DEBUG   HandlerThread:6000 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-03 08:59:47,994 DEBUG   HandlerThread:6000 [handler.py:handle_request():158] handle_request: resume
2024-07-03 08:59:47,995 INFO    HandlerThread:6000 [handler.py:handle_request_resume():715] starting system metrics thread
2024-07-03 08:59:47,995 INFO    HandlerThread:6000 [system_monitor.py:start():194] Starting system monitor
2024-07-03 08:59:47,995 INFO    SystemMonitor:6000 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-07-03 08:59:47,995 INFO    SystemMonitor:6000 [interfaces.py:start():188] Started cpu monitoring
2024-07-03 08:59:47,996 INFO    SystemMonitor:6000 [interfaces.py:start():188] Started disk monitoring
2024-07-03 08:59:47,996 INFO    SystemMonitor:6000 [interfaces.py:start():188] Started gpu monitoring
2024-07-03 08:59:47,997 INFO    SystemMonitor:6000 [interfaces.py:start():188] Started memory monitoring
